idConfront,localisation,idBien1,idBien2,idInvariant,idQuartierParoisse,localisationTN
8129,NULL,9026,NULL,NULL,3,a l interieur de
7730,NULL,9027,9026,NULL,NULL,confronte a l ouest avec
7890,NULL,9027,9823,NULL,NULL,confronte au nord avec
8004,NULL,9027,NULL,27,NULL,confronte a l est avec
8130,NULL,9027,NULL,NULL,3,a l interieur de
7733,NULL,9028,9029,NULL,NULL,confronte a l ouest avec
7734,NULL,9028,9029,NULL,NULL,confronte au sud avec
7891,NULL,9028,9824,NULL,NULL,confronte a l est avec
7892,NULL,9028,9825,NULL,NULL,confronte a l est avec
8005,NULL,9028,NULL,27,NULL,confronte au nord avec
8131,NULL,9028,NULL,NULL,3,a l interieur de
7732,NULL,9029,9028,NULL,NULL,confronte a l est avec
7893,NULL,9029,9826,NULL,NULL,confronte a l ouest avec
8006,NULL,9029,NULL,27,NULL,confronte au nord avec
8132,NULL,9029,NULL,NULL,3,a l interieur de
7894,NULL,9030,9827,NULL,NULL,confronte a l est avec
7895,NULL,9030,9828,NULL,NULL,confronte a l ouest avec
7896,NULL,9030,9829,NULL,NULL,confronte au nord avec
8007,NULL,9030,NULL,27,NULL,confronte au sud avec
8133,NULL,9030,NULL,NULL,3,a l interieur de
7736,NULL,9031,9032,NULL,NULL,confronte a l ouest avec
7897,NULL,9031,9830,NULL,NULL,confronte a l est avec
8008,NULL,9031,NULL,27,NULL,confronte au sud avec
8134,NULL,9031,NULL,NULL,3,a l interieur de
7735,NULL,9032,9031,NULL,NULL,confronte a l est avec
7898,NULL,9032,9831,NULL,NULL,confronte a l ouest avec
8009,NULL,9032,NULL,27,NULL,confronte au sud avec
8135,NULL,9032,NULL,NULL,3,a l interieur de
7738,NULL,9033,9034,NULL,NULL,confronte a l ouest avec
7805,NULL,9033,9060,NULL,NULL,confronte a l est avec
8010,NULL,9033,NULL,806,NULL,confronte au nord avec
8136,NULL,9033,NULL,NULL,3,a l interieur de
7737,NULL,9034,9033,NULL,NULL,confronte a l est avec
7743,NULL,9034,9037,NULL,NULL,confronte a l ouest avec
7899,NULL,9034,9832,NULL,NULL,confronte au nord avec
8011,NULL,9034,NULL,806,NULL,confronte a l est avec
8137,NULL,9034,NULL,NULL,3,a l interieur de
7739,NULL,9035,9034,NULL,NULL,confronte au sud avec
7741,NULL,9035,9036,NULL,NULL,confronte a l ouest avec
8012,NULL,9035,NULL,27,NULL,confronte a l est avec
8013,NULL,9035,NULL,806,NULL,confronte au nord avec
8138,NULL,9035,NULL,NULL,3,a l interieur de
7744,NULL,9036,9037,NULL,NULL,confronte a l ouest avec
7745,NULL,9036,9037,NULL,NULL,confronte au sud avec
7746,NULL,9036,9038,NULL,NULL,confronte a l ouest avec
7900,NULL,9036,9832,NULL,NULL,confronte a l est avec
8014,NULL,9036,NULL,806,NULL,confronte au nord avec
8139,NULL,9036,NULL,NULL,3,a l interieur de
7740,NULL,9037,9034,NULL,NULL,confronte a l est avec
7742,NULL,9037,9036,NULL,NULL,confronte au nord avec
7747,NULL,9037,9038,NULL,NULL,confronte a l ouest avec
8015,NULL,9037,NULL,806,NULL,confronte au nord avec
8140,NULL,9037,NULL,NULL,3,a l interieur de
7751,NULL,9038,9039,NULL,NULL,confronte a l est avec
7758,NULL,9038,9042,NULL,NULL,confronte au sud avec
7767,NULL,9038,9046,NULL,NULL,confronte au sud avec
8016,NULL,9038,NULL,806,NULL,confronte au nord avec
8141,NULL,9038,NULL,NULL,3,a l interieur de
7748,NULL,9039,9038,NULL,NULL,confronte a l est avec
7754,NULL,9039,9040,NULL,NULL,confronte a l ouest avec
7763,NULL,9039,9044,NULL,NULL,confronte au sud avec
8017,NULL,9039,NULL,806,NULL,confronte au nord avec
8142,NULL,9039,NULL,NULL,3,a l interieur de
7752,NULL,9040,9039,NULL,NULL,confronte a l est avec
7756,NULL,9040,9041,NULL,NULL,confronte au nord avec
8018,NULL,9040,NULL,807,NULL,confronte a l ouest avec
8019,NULL,9040,NULL,27,NULL,confronte au sud avec
8143,NULL,9040,NULL,NULL,3,a l interieur de
7753,NULL,9041,9039,NULL,NULL,confronte a l est avec
7755,NULL,9041,9040,NULL,NULL,confronte au nord avec
7759,NULL,9041,9042,NULL,NULL,confronte au sud avec
8020,NULL,9041,NULL,807,NULL,confronte a l ouest avec
8144,NULL,9041,NULL,NULL,3,a l interieur de
7757,NULL,9042,9041,NULL,NULL,confronte au nord avec
7761,NULL,9042,9043,NULL,NULL,confronte au sud avec
7901,NULL,9042,9833,NULL,NULL,confronte a l est avec
8021,NULL,9042,NULL,807,NULL,confronte a l ouest avec
8145,NULL,9042,NULL,NULL,3,a l interieur de
7760,NULL,9043,9042,NULL,NULL,confronte au nord avec
7764,NULL,9043,9044,NULL,NULL,confronte a l est avec
8022,NULL,9043,NULL,807,NULL,confronte a l ouest avec
8023,NULL,9043,NULL,807,NULL,confronte au sud avec
8146,NULL,9043,NULL,NULL,3,a l interieur de
7762,NULL,9044,9043,NULL,NULL,confronte a l ouest avec
7768,NULL,9044,9046,NULL,NULL,confronte a l est avec
7902,NULL,9044,9833,NULL,NULL,confronte au nord avec
8024,NULL,9044,NULL,807,NULL,confronte au sud avec
8147,NULL,9044,NULL,NULL,3,a l interieur de
7749,NULL,9045,9038,NULL,NULL,confronte au nord avec
7765,NULL,9045,9044,NULL,NULL,confronte au sud avec
7769,NULL,9045,9046,NULL,NULL,confronte a l ouest avec
7777,NULL,9045,9050,NULL,NULL,confronte a l est avec
8148,NULL,9045,NULL,NULL,3,a l interieur de
7750,NULL,9046,9038,NULL,NULL,confronte au nord avec
7766,NULL,9046,9044,NULL,NULL,confronte a l ouest avec
7778,NULL,9046,9050,NULL,NULL,confronte a l est avec
8025,NULL,9046,NULL,807,NULL,confronte au sud avec
8149,NULL,9046,NULL,NULL,3,a l interieur de
7774,NULL,9047,9049,NULL,NULL,confronte a l est avec
7775,NULL,9047,9049,NULL,NULL,confronte au sud avec
8150,NULL,9047,NULL,NULL,3,a l interieur de
7770,NULL,9048,9047,NULL,NULL,confronte au nord avec
7779,NULL,9048,9050,NULL,NULL,confronte a l est avec
7785,NULL,9048,9051,NULL,NULL,confronte au sud avec
7903,NULL,9048,9834,NULL,NULL,confronte a l ouest avec
8151,NULL,9048,NULL,NULL,3,a l interieur de
7771,NULL,9049,9048,NULL,NULL,confronte a l ouest avec
7772,NULL,9049,9048,NULL,NULL,confronte au nord avec
7780,NULL,9049,9050,NULL,NULL,confronte a l est avec
7781,NULL,9049,9050,NULL,NULL,confronte au sud avec
8152,NULL,9049,NULL,NULL,3,a l interieur de
7773,NULL,9050,9048,NULL,NULL,confronte a l ouest avec
7776,NULL,9050,9049,NULL,NULL,confronte a l ouest avec
7786,NULL,9050,9051,NULL,NULL,confronte a l est avec
7787,NULL,9050,9051,NULL,NULL,confronte au sud avec
7791,NULL,9050,9052,NULL,NULL,confronte a l est avec
8030,NULL,9050,NULL,807,NULL,confronte au nord avec
8153,NULL,9050,NULL,NULL,3,a l interieur de
7782,NULL,9051,9050,NULL,NULL,confronte a l ouest avec
7783,NULL,9051,9050,NULL,NULL,confronte au sud avec
7792,NULL,9051,9052,NULL,NULL,confronte au nord avec
7904,NULL,9051,9835,NULL,NULL,confronte a l est avec
8154,NULL,9051,NULL,NULL,3,a l interieur de
7784,NULL,9052,9050,NULL,NULL,confronte a l ouest avec
7788,NULL,9052,9051,NULL,NULL,confronte au sud avec
7905,NULL,9052,9835,NULL,NULL,confronte a l est avec
8032,NULL,9052,NULL,807,NULL,confronte au nord avec
8155,NULL,9052,NULL,NULL,3,a l interieur de
7906,NULL,9053,9836,NULL,NULL,confronte a l est avec
8034,NULL,9053,NULL,807,NULL,confronte au nord avec
8156,NULL,9053,NULL,NULL,3,a l interieur de
7789,NULL,9054,9051,NULL,NULL,confronte au nord avec
7790,NULL,9054,9051,NULL,NULL,confronte au sud avec
7965,NULL,9054,NULL,1808,NULL,confronte a l ouest avec
8157,NULL,9054,NULL,NULL,3,a l interieur de
7797,NULL,9055,9056,NULL,NULL,confronte a l est avec
7907,NULL,9055,9837,NULL,NULL,confronte a l ouest avec
7958,NULL,9055,9882,NULL,NULL,confronte au sud avec
8035,NULL,9055,NULL,26,NULL,confronte au nord avec
8158,NULL,9055,NULL,NULL,3,a l interieur de
7793,NULL,9056,9055,NULL,NULL,confronte a l ouest avec
7799,NULL,9056,9057,NULL,NULL,confronte au sud avec
8036,NULL,9056,NULL,807,NULL,confronte a l est avec
8037,NULL,9056,NULL,26,NULL,confronte au nord avec
8159,NULL,9056,NULL,NULL,3,a l interieur de
7794,NULL,9057,9055,NULL,NULL,confronte a l ouest avec
7798,NULL,9057,9056,NULL,NULL,confronte au nord avec
7801,NULL,9057,9058,NULL,NULL,confronte au sud avec
8038,NULL,9057,NULL,807,NULL,confronte a l est avec
8039,NULL,9057,NULL,623,NULL,confronte a l est avec
8160,NULL,9057,NULL,NULL,3,a l interieur de
7795,NULL,9058,9055,NULL,NULL,confronte a l ouest avec
7800,NULL,9058,9057,NULL,NULL,confronte au nord avec
7803,NULL,9058,9059,NULL,NULL,confronte au sud avec
8040,NULL,9058,NULL,807,NULL,confronte a l est avec
8041,NULL,9058,NULL,807,NULL,confronte au sud avec
8161,NULL,9058,NULL,NULL,3,a l interieur de
7796,NULL,9059,9055,NULL,NULL,confronte a l ouest avec
7802,NULL,9059,9058,NULL,NULL,confronte au nord avec
7806,NULL,9059,9060,NULL,NULL,confronte au sud avec
8042,NULL,9059,NULL,807,NULL,confronte a l est avec
8162,NULL,9059,NULL,NULL,3,a l interieur de
7804,NULL,9060,9059,NULL,NULL,confronte au nord avec
7908,NULL,9060,9838,NULL,NULL,confronte a l ouest avec
7909,NULL,9060,9839,NULL,NULL,confronte au sud avec
8043,NULL,9060,NULL,807,NULL,confronte a l est avec
8163,NULL,9060,NULL,NULL,3,a l interieur de
7820,NULL,9061,9068,NULL,NULL,confronte a l ouest avec
7910,NULL,9061,9840,NULL,NULL,confronte a l est avec
7911,NULL,9061,9840,NULL,NULL,confronte au nord avec
8044,NULL,9061,NULL,42,NULL,confronte au sud avec
8164,NULL,9061,NULL,NULL,2,a l interieur de
7808,NULL,9062,9063,NULL,NULL,confronte au nord avec
8045,NULL,9062,NULL,402,NULL,confronte a l est avec
8046,NULL,9062,NULL,46,NULL,confronte a l ouest avec
8047,NULL,9062,NULL,810,NULL,confronte au sud avec
8165,NULL,9062,NULL,NULL,2,a l interieur de
7807,NULL,9063,9062,NULL,NULL,confronte au sud avec
7810,NULL,9063,9064,NULL,NULL,confronte a l ouest avec
7811,NULL,9063,9064,NULL,NULL,confronte au nord avec
8048,NULL,9063,NULL,46,NULL,confronte a l est avec
8166,NULL,9063,NULL,NULL,2,a l interieur de
7809,NULL,9064,9063,NULL,NULL,confronte au sud avec
7813,NULL,9064,9065,NULL,NULL,confronte au nord avec
8049,NULL,9064,NULL,402,NULL,confronte a l est avec
8167,NULL,9064,NULL,NULL,2,a l interieur de
7812,NULL,9065,9064,NULL,NULL,confronte au sud avec
7815,NULL,9065,9066,NULL,NULL,confronte a l ouest avec
7816,NULL,9065,9066,NULL,NULL,confronte au nord avec
8050,NULL,9065,NULL,402,NULL,confronte a l est avec
8168,NULL,9065,NULL,NULL,2,a l interieur de
7814,NULL,9066,9065,NULL,NULL,confronte au nord avec
7819,NULL,9066,9067,NULL,NULL,confronte a l ouest avec
8051,NULL,9066,NULL,402,NULL,confronte a l est avec
8052,NULL,9066,NULL,46,NULL,confronte a l ouest avec
8169,NULL,9066,NULL,NULL,2,a l interieur de
7817,NULL,9067,9066,NULL,NULL,confronte a l ouest avec
7818,NULL,9067,9066,NULL,NULL,confronte au sud avec
8053,NULL,9067,NULL,46,NULL,confronte a l ouest avec
8054,NULL,9067,NULL,46,NULL,confronte au sud avec
8170,NULL,9067,NULL,NULL,2,a l interieur de
7947,NULL,9068,9871,NULL,NULL,confronte a l ouest avec
7948,NULL,9068,9872,NULL,NULL,confronte au nord avec
8055,NULL,9068,NULL,46,NULL,confronte a l est avec
8171,NULL,9068,NULL,NULL,2,a l interieur de
7949,NULL,9069,9873,NULL,NULL,confronte a l est avec
7950,NULL,9069,9874,NULL,NULL,confronte au nord avec
7951,NULL,9069,9875,NULL,NULL,confronte au nord avec
8056,NULL,9069,NULL,811,NULL,confronte a l ouest avec
8172,NULL,9069,NULL,NULL,2,a l interieur de
7822,NULL,9070,9071,NULL,NULL,confronte au sud avec
8057,NULL,9070,NULL,483,NULL,confronte a l est avec
8058,NULL,9070,NULL,900,NULL,confronte a l ouest avec
8059,NULL,9070,NULL,118,NULL,confronte au nord avec
8173,NULL,9070,NULL,NULL,1,a l interieur de
7821,NULL,9071,9070,NULL,NULL,confronte au nord avec
7952,NULL,9071,9876,NULL,NULL,confronte au sud avec
8060,NULL,9071,NULL,901,NULL,confronte a l est avec
8061,NULL,9071,NULL,900,NULL,confronte a l ouest avec
8174,NULL,9071,NULL,NULL,1,a l interieur de
7953,NULL,9072,9877,NULL,NULL,confronte a l est avec
7954,NULL,9072,9878,NULL,NULL,confronte a l est avec
7955,NULL,9072,9879,NULL,NULL,confronte a l est avec
7956,NULL,9072,9880,NULL,NULL,confronte au sud avec
8064,NULL,9072,NULL,151,NULL,derriere
8175,NULL,9072,NULL,NULL,7,a l interieur de
7912,NULL,9073,9841,NULL,NULL,confronte a l ouest avec
7913,NULL,9073,9842,NULL,NULL,confronte au nord avec
8065,NULL,9073,NULL,7,NULL,confronte a l est avec
8066,NULL,9073,NULL,7,NULL,confronte au sud avec
8176,NULL,9073,NULL,NULL,7,a l interieur de
7823,NULL,9074,9075,NULL,NULL,confronte au nord avec
7914,NULL,9074,9843,NULL,NULL,confronte a l ouest avec
7919,NULL,9074,9844,NULL,NULL,confronte au sud avec
8067,NULL,9074,NULL,6,NULL,confronte a l est avec
8177,NULL,9074,NULL,NULL,7,a l interieur de
7825,NULL,9075,9076,NULL,NULL,confronte au nord avec
7915,NULL,9075,9843,NULL,NULL,confronte a l ouest avec
7920,NULL,9075,9845,NULL,NULL,confronte au sud avec
8068,NULL,9075,NULL,6,NULL,confronte a l est avec
8178,NULL,9075,NULL,NULL,7,a l interieur de
7824,NULL,9076,9075,NULL,NULL,confronte au sud avec
7827,NULL,9076,9077,NULL,NULL,confronte au nord avec
7916,NULL,9076,9843,NULL,NULL,confronte a l ouest avec
8069,NULL,9076,NULL,6,NULL,confronte a l est avec
8179,NULL,9076,NULL,NULL,7,a l interieur de
7826,NULL,9077,9076,NULL,NULL,confronte au sud avec
7829,NULL,9077,9078,NULL,NULL,confronte au nord avec
7917,NULL,9077,9843,NULL,NULL,confronte a l ouest avec
8070,NULL,9077,NULL,6,NULL,confronte a l est avec
8071,NULL,9077,NULL,430,NULL,confronte au nord avec
8180,NULL,9077,NULL,NULL,7,a l interieur de
7828,NULL,9078,9077,NULL,NULL,confronte au sud avec
7962,NULL,9078,NULL,430,NULL,confronte a l ouest avec
8072,NULL,9078,NULL,6,NULL,confronte a l est avec
8074,NULL,9078,NULL,430,NULL,confronte au sud avec
8181,NULL,9078,NULL,NULL,7,a l interieur de
7830,NULL,9079,9078,NULL,NULL,confronte au nord avec
7834,NULL,9079,9080,NULL,NULL,confronte a l ouest avec
7835,NULL,9079,9080,NULL,NULL,confronte au sud avec
7839,NULL,9079,9082,NULL,NULL,confronte a l ouest avec
8075,NULL,9079,NULL,6,NULL,confronte a l est avec
8182,NULL,9079,NULL,NULL,7,a l interieur de
7832,NULL,9080,9079,NULL,NULL,confronte au sud avec
7837,NULL,9080,9081,NULL,NULL,confronte a l est avec
7840,NULL,9080,9082,NULL,NULL,confronte a l ouest avec
7842,NULL,9080,9083,NULL,NULL,confronte a l ouest avec
7921,NULL,9080,9846,NULL,NULL,confronte au nord avec
8183,NULL,9080,NULL,NULL,7,a l interieur de
7833,NULL,9081,9079,NULL,NULL,confronte au sud avec
7836,NULL,9081,9080,NULL,NULL,confronte a l ouest avec
7922,NULL,9081,9846,NULL,NULL,confronte au nord avec
7963,NULL,9081,NULL,430,NULL,confronte a l ouest avec
8076,NULL,9081,NULL,6,NULL,confronte a l est avec
8184,NULL,9081,NULL,NULL,7,a l interieur de
7838,NULL,9082,9081,NULL,NULL,confronte a l est avec
7843,NULL,9082,9083,NULL,NULL,confronte a l ouest avec
7923,NULL,9082,9847,NULL,NULL,confronte au nord avec
7959,NULL,9082,NULL,430,NULL,confronte au sud avec
8185,NULL,9082,NULL,NULL,7,a l interieur de
7841,NULL,9083,9082,NULL,NULL,confronte a l est avec
7924,NULL,9083,9847,NULL,NULL,confronte au nord avec
7960,NULL,9083,NULL,430,NULL,confronte au sud avec
8077,NULL,9083,NULL,6,NULL,confronte a l ouest avec
8078,NULL,9083,NULL,128,NULL,confronte a l ouest avec
8186,NULL,9083,NULL,NULL,7,a l interieur de
7831,NULL,9084,9078,NULL,NULL,confronte a l est avec
7844,NULL,9084,9083,NULL,NULL,confronte au nord avec
7925,NULL,9084,9848,NULL,NULL,confronte au sud avec
7961,NULL,9084,NULL,430,NULL,confronte a l est avec
8079,NULL,9084,NULL,903,NULL,confronte a l ouest avec
8187,NULL,9084,NULL,NULL,7,a l interieur de
7845,NULL,9085,9084,NULL,NULL,confronte au nord avec
7848,NULL,9085,9086,NULL,NULL,confronte a l est avec
7926,NULL,9085,9848,NULL,NULL,confronte a l ouest avec
8080,NULL,9085,NULL,812,NULL,confronte au sud avec
8188,NULL,9085,NULL,NULL,7,a l interieur de
7846,NULL,9086,9084,NULL,NULL,confronte au nord avec
7847,NULL,9086,9085,NULL,NULL,confronte a l ouest avec
7918,NULL,9086,9843,NULL,NULL,confronte a l est avec
8081,NULL,9086,NULL,812,NULL,confronte au sud avec
8189,NULL,9086,NULL,NULL,7,a l interieur de
7927,NULL,9087,9849,NULL,NULL,confronte a l est avec
8084,NULL,9087,NULL,213,NULL,a l interieur de
8190,NULL,9087,NULL,NULL,6,a l interieur de
7928,NULL,9088,9850,NULL,NULL,confronte a l ouest avec
8086,NULL,9088,NULL,905,NULL,confronte au sud avec
8191,NULL,9088,NULL,NULL,6,a l interieur de
7850,NULL,9089,9090,NULL,NULL,confronte a l est avec
7929,NULL,9089,9851,NULL,NULL,confronte au sud avec
8192,NULL,9089,NULL,NULL,6,a l interieur de
7849,NULL,9090,9089,NULL,NULL,confronte a l ouest avec
7930,NULL,9090,9852,NULL,NULL,confronte a l est avec
8193,NULL,9090,NULL,NULL,6,a l interieur de
7931,NULL,9091,9853,NULL,NULL,confronte au nord avec
8089,NULL,9091,NULL,616,NULL,devant
8194,NULL,9091,NULL,NULL,6,a l interieur de
7932,NULL,9092,9854,NULL,NULL,confronte a l ouest avec
8195,NULL,9092,NULL,NULL,5,a l interieur de
7933,NULL,9093,9855,NULL,NULL,confronte a l est avec
7934,NULL,9093,9855,NULL,NULL,confronte au nord avec
8196,NULL,9093,NULL,NULL,5,a l interieur de
7852,NULL,9094,9095,NULL,NULL,confronte au sud avec
7935,NULL,9094,9856,NULL,NULL,confronte a l ouest avec
7937,NULL,9094,9857,NULL,NULL,confronte au nord avec
8197,NULL,9094,NULL,NULL,5,a l interieur de
7851,NULL,9095,9094,NULL,NULL,confronte au nord avec
7936,NULL,9095,9856,NULL,NULL,confronte a l ouest avec
7938,NULL,9095,9858,NULL,NULL,confronte au sud avec
8198,NULL,9095,NULL,NULL,5,a l interieur de
7939,NULL,9096,9859,NULL,NULL,confronte au sud avec
8199,NULL,9096,NULL,NULL,4,a l interieur de
7940,NULL,9097,9860,NULL,NULL,confronte a l est avec
7941,NULL,9097,9861,NULL,NULL,confronte a l ouest avec
8096,NULL,9097,NULL,56,NULL,confronte au sud avec
8200,NULL,9097,NULL,NULL,4,a l interieur de
7854,NULL,9098,9099,NULL,NULL,confronte au nord avec
7942,NULL,9098,9862,NULL,NULL,confronte a l ouest avec
7943,NULL,9098,9862,NULL,NULL,confronte au sud avec
7944,NULL,9098,9863,NULL,NULL,confronte au nord avec
8097,NULL,9098,NULL,56,NULL,confronte a l ouest avec
8098,NULL,9098,NULL,56,NULL,confronte au sud avec
8201,NULL,9098,NULL,NULL,4,a l interieur de
7853,NULL,9099,9098,NULL,NULL,confronte au sud avec
7857,NULL,9099,9100,NULL,NULL,confronte a l ouest avec
7945,NULL,9099,9863,NULL,NULL,confronte a l ouest avec
7946,NULL,9099,9864,NULL,NULL,confronte a l est avec
8099,NULL,9099,NULL,73,NULL,confronte au nord avec
8202,NULL,9099,NULL,NULL,4,a l interieur de
7855,NULL,9100,9099,NULL,NULL,confronte a l est avec
7856,NULL,9100,9099,NULL,NULL,confronte au sud avec
8100,NULL,9100,NULL,73,NULL,confronte au nord avec
8203,NULL,9100,NULL,NULL,4,a l interieur de
7887,NULL,9101,9821,NULL,NULL,confronte a l est avec
7888,NULL,9101,9822,NULL,NULL,confronte au sud avec
8101,NULL,9101,NULL,607,NULL,confronte a l ouest avec
8102,NULL,9101,NULL,607,NULL,confronte au nord avec
8128,NULL,9101,NULL,NULL,3,a l interieur de
7166,in,60001,NULL,NULL,17,a l interieur de
7028,iuxta,60002,60902,NULL,NULL,a cote de
7167,in,60002,NULL,NULL,17,a l interieur de
7029,iuxta,60003,60903,NULL,NULL,a cote de
7168,in,60003,NULL,NULL,17,a l interieur de
7169,in,60004,NULL,NULL,17,a l interieur de
7150,iuxta,60005,NULL,242,NULL,a cote de
7170,in,60005,NULL,NULL,17,a l interieur de
7030,iuxta,60006,60904,NULL,NULL,a cote de
7171,in,60006,NULL,NULL,17,a l interieur de
7172,in,60007,NULL,NULL,17,a l interieur de
7173,in,60008,NULL,NULL,17,a l interieur de
7031,iuxta,60009,60905,NULL,NULL,a cote de
7174,in,60009,NULL,NULL,17,a l interieur de
7175,in,60010,NULL,NULL,17,a l interieur de
7176,in,60011,NULL,NULL,17,a l interieur de
7177,in,60012,NULL,NULL,17,a l interieur de
7178,in,60013,NULL,NULL,17,a l interieur de
7155,iuxta,60014,NULL,185,NULL,a cote de
7179,in,60014,NULL,NULL,17,a l interieur de
7180,in,60015,NULL,NULL,17,a l interieur de
7032,iuxta,60016,60905,NULL,NULL,a cote de
7181,in,60016,NULL,NULL,17,a l interieur de
7182,in,60017,NULL,NULL,17,a l interieur de
7033,iuxta,60018,60906,NULL,NULL,a cote de
7183,in,60018,NULL,NULL,17,a l interieur de
7184,in,60019,NULL,NULL,17,a l interieur de
7034,iuxta,60020,60907,NULL,NULL,a cote de
7185,in,60020,NULL,NULL,17,a l interieur de
7035,iuxta,60021,60908,NULL,NULL,a cote de
7186,in,60021,NULL,NULL,17,a l interieur de
7187,in,60022,NULL,NULL,17,a l interieur de
7188,in,60023,NULL,NULL,17,a l interieur de
7130,iuxta,60024,NULL,781,NULL,a cote de
7189,in,60024,NULL,NULL,17,a l interieur de
7190,in,60025,NULL,NULL,17,a l interieur de
7191,in,60026,NULL,NULL,17,a l interieur de
7192,in,60027,NULL,NULL,17,a l interieur de
7193,in,60028,NULL,NULL,17,a l interieur de
7036,iuxta,60029,60909,NULL,NULL,a cote de
7194,in,60029,NULL,NULL,17,a l interieur de
7195,in,60030,NULL,NULL,17,a l interieur de
7196,in,60031,NULL,NULL,17,a l interieur de
7197,in,60032,NULL,NULL,17,a l interieur de
7198,in,60033,NULL,NULL,17,a l interieur de
7199,in,60034,NULL,NULL,17,a l interieur de
7200,in,60035,NULL,NULL,17,a l interieur de
7201,in,60036,NULL,NULL,17,a l interieur de
7202,in,60037,NULL,NULL,17,a l interieur de
7139,retro,60038,NULL,5,NULL,derriere
7203,in,60038,NULL,NULL,17,a l interieur de
7518,in,60038,NULL,5,NULL,dans
7037,iuxta,60039,60910,NULL,NULL,a cote de
7204,in,60039,NULL,NULL,17,a l interieur de
7038,iuxta,60040,60038,NULL,NULL,a cote de
7205,in,60040,NULL,NULL,17,a l interieur de
7206,in,60041,NULL,NULL,18,a l interieur de
7118,iuxta,60042,NULL,132,NULL,a cote de
7207,in,60042,NULL,NULL,18,a l interieur de
7208,in,60043,NULL,NULL,18,a l interieur de
